case_id,target_pool,program_text,operation_count,tide_phase,reef_zone,moon_window,spore_mass,branch_pct,plate_pct,free_pct,count_drift,count_splice,count_settle,count_graze,count_mutate,count_pulse,count_bleach,count_limit,operation_bin_private,mass_bin_private,structure_private
rsp_4ead84e05f4393,P1,SEED P4 FREE 22; SEED P5 PLATE 22; SEED P2 BRANCH 7; SPLICE P5 P2 P1 14 0.25 0.00; SPLICE P4 P4 P1 6 0.40 0.00; PULSE P5 FREE 7 0.06; LIMIT P1 18; LIMIT P1 52; LIMIT P1 52; BLEACH P0 0.16 0.06; DRIFT P1 P5 3 0.00; BLEACH P2 0.00 0.13; DRIFT P1 P4 12 0.09; SPLICE P5 P1 P0 10 0.25 0.05; GRAZE P2 0.05 0.18; DRIFT P2 P1 8 0.14; SPLICE P2 P1 P4 20 0.40 0.05; PULSE P3 SILT 14 0.12; SETTLE P1 0.04; PULSE P0 BRANCH 7 0.12; SETTLE P3 0.18; GRAZE P1 0.05 0.10; PULSE P0 SILT 10 0.06,23,ebb,fore_reef,new_moon,4.753319,47.27607,22.239733,30.484197,3,4,2,2,0,4,2,3,short,low,pulse
rsp_9f6f1ef8c79344,P1,SEED P3 PLATE 15; SEED P5 PLATE 11; DRIFT P3 P2 5 0.00; DRIFT P2 P3 12 0.09; SETTLE P5 0.18; BLEACH P2 0.16 0.06; SPLICE P3 P3 P5 10 0.40 0.00; DRIFT P5 P4 8 0.00; SPLICE P5 P1 P0 10 0.75 0.05; PULSE P3 BRANCH 7 0.12; MUTATE P0 0.07 0.17; SETTLE P0 0.30; DRIFT P4 P2 8 0.00; SPLICE P0 P3 P5 10 0.60 0.00; DRIFT P2 P4 3 0.00; DRIFT P4 P4 16 0.04; BLEACH P5 0.00 0.13; MUTATE P1 0.03 0.17; DRIFT P2 P3 16 0.00; PULSE P5 PLATE 10 0.02; BLEACH P0 0.16 0.13; GRAZE P1 0.12 0.04; PULSE P5 BRANCH 7 0.20; DRIFT P1 P2 3 0.09; SETTLE P3 0.10; SETTLE P4 0.18; LIMIT P2 18; DRIFT P2 P5 12 0.04; SETTLE P1 0.04; MUTATE P3 0.03 0.06; BLEACH P5 0.04 0.00; LIMIT P1 36; DRIFT P5 P2 16 0.00; SPLICE P2 P1 P5 20 0.75 0.05; DRIFT P1 P1 5 0.14; GRAZE P2 0.12 0.10; PULSE P2 PLATE 10 0.12,37,slack,fore_reef,full_moon,12.525383,31.250683,41.719444,27.029873,11,4,5,2,3,4,4,2,long,mid,pulse
rsp_2544a57852bcdf,P2,SEED P3 PLATE 11; SEED P5 PLATE 30; SEED P1 PLATE 22; SEED P0 PLATE 15; PULSE P2 FREE 14 0.02; SPLICE P2 P1 P4 10 0.75 0.10; DRIFT P2 P3 16 0.00; SETTLE P4 0.30; GRAZE P5 0.00 0.10; MUTATE P1 0.20 0.06; SETTLE P4 0.04; SPLICE P3 P5 P3 10 0.40 0.05; GRAZE P2 0.22 0.18; SETTLE P0 0.04; SETTLE P4 0.04; SPLICE P1 P2 P4 14 0.75 0.00; DRIFT P5 P4 3 0.04; DRIFT P2 P4 5 0.04; SPLICE P4 P5 P0 10 0.25 0.00; PULSE P0 PLATE 14 0.20; PULSE P3 FREE 10 0.06; MUTATE P0 0.20 0.11; SETTLE P5 0.04; LIMIT P5 18; DRIFT P0 P1 12 0.14; GRAZE P0 0.12 0.00; DRIFT P0 P3 3 0.14; SETTLE P3 0.30; SPLICE P3 P2 P0 14 0.25 0.10; BLEACH P3 0.16 0.13,30,flood,lagoon,quarter,11.357476,2.717324,45.824658,51.458019,5,5,6,3,2,3,1,1,medium,low,pulse
rsp_958ed460d0fd8a,P5,SEED P5 PLATE 11; SEED P0 PLATE 15; DRIFT P0 P4 16 0.09; BLEACH P3 0.16 0.24; DRIFT P5 P5 8 0.04; BLEACH P0 0.16 0.06; DRIFT P4 P1 5 0.00; SETTLE P1 0.04; SPLICE P4 P4 P0 20 0.60 0.10; SPLICE P5 P3 P4 14 0.60 0.00; SPLICE P0 P3 P5 14 0.60 0.05; DRIFT P1 P4 8 0.04; DRIFT P3 P0 5 0.04; SETTLE P5 0.04; SPLICE P0 P4 P2 10 0.75 0.00; DRIFT P2 P1 5 0.04; PULSE P5 SILT 10 0.06; SPLICE P5 P5 P4 20 0.60 0.10; PULSE P3 FREE 7 0.20; MUTATE P1 0.20 0.17; SPLICE P5 P1 P3 14 0.60 0.00; GRAZE P1 0.05 0.04; PULSE P2 PLATE 7 0.12; SPLICE P3 P4 P5 10 0.75 0.10; GRAZE P2 0.00 0.18; DRIFT P5 P1 3 0.04; PULSE P2 BRANCH 7 0.02; BLEACH P1 0.04 0.06; DRIFT P2 P0 16 0.14; SETTLE P0 0.18; DRIFT P0 P3 3 0.00; GRAZE P5 0.05 0.10; SPLICE P0 P0 P4 14 0.75 0.00; SPLICE P0 P1 P0 10 0.40 0.10; GRAZE P2 0.12 0.10,35,ebb,fore_reef,full_moon,5.61536,0.0,0.0,0.0,9,9,3,4,1,4,3,0,medium,low,pulse
rsp_65869f26480dff,P4,SEED P4 PLATE 22; SEED P3 BRANCH 30; PULSE P0 SILT 4 0.02; SETTLE P3 0.04; DRIFT P0 P2 5 0.00; SPLICE P3 P5 P4 10 0.60 0.10; GRAZE P2 0.22 0.04; DRIFT P5 P3 16 0.14; PULSE P0 SILT 14 0.12; BLEACH P3 0.16 0.06; BLEACH P5 0.04 0.24; DRIFT P2 P4 3 0.04; LIMIT P5 52; SETTLE P3 0.18; SETTLE P3 0.04; SETTLE P4 0.10; BLEACH P3 0.09 0.00; DRIFT P4 P2 12 0.04; PULSE P1 PLATE 10 0.06; PULSE P2 PLATE 4 0.06; DRIFT P3 P3 12 0.14; GRAZE P4 0.22 0.18; MUTATE P5 0.13 0.06; PULSE P2 PLATE 14 0.02; BLEACH P0 0.00 0.24; SETTLE P1 0.30; DRIFT P1 P2 16 0.00; MUTATE P5 0.20 0.06; BLEACH P0 0.04 0.24; SPLICE P3 P5 P3 14 0.60 0.05; SPLICE P3 P3 P2 10 0.25 0.10,31,flood,fore_reef,quarter,16.06385,6.994654,58.843519,34.161827,6,3,5,2,2,5,5,1,medium,mid,pulse
rsp_72ccbbd899ef44,P2,SEED P2 PLATE 11; SEED P1 PLATE 11; MUTATE P5 0.03 0.17; GRAZE P5 0.05 0.00; DRIFT P1 P4 5 0.04; SPLICE P2 P2 P3 14 0.75 0.05; LIMIT P1 52; DRIFT P4 P4 3 0.14; SETTLE P1 0.04; DRIFT P1 P0 3 0.00; GRAZE P3 0.00 0.18; LIMIT P3 36; DRIFT P2 P5 16 0.00; LIMIT P4 26; DRIFT P4 P4 16 0.09; DRIFT P0 P1 8 0.04; LIMIT P0 26; PULSE P2 PLATE 14 0.20; BLEACH P0 0.09 0.06; MUTATE P1 0.03 0.11; DRIFT P5 P5 16 0.04; SPLICE P4 P4 P5 10 0.75 0.00,22,flood,crest,quarter,15.7888,6.037514,80.830108,13.132378,7,2,1,2,2,1,1,4,short,mid,ordinary
rsp_4d333e625950d6,P3,SEED P1 PLATE 30; SEED P3 BRANCH 30; DRIFT P3 P3 3 0.14; GRAZE P0 0.05 0.04; DRIFT P1 P2 16 0.00; MUTATE P2 0.03 0.02; LIMIT P1 26; SPLICE P2 P1 P2 6 0.75 0.10; DRIFT P3 P2 16 0.09; DRIFT P3 P0 16 0.04; DRIFT P1 P1 12 0.04; SETTLE P2 0.18; SETTLE P2 0.10; GRAZE P5 0.00 0.10; LIMIT P2 18; SETTLE P1 0.04; SETTLE P1 0.18; GRAZE P5 0.00 0.10; SPLICE P2 P0 P5 20 0.60 0.10; PULSE P0 PLATE 7 0.02; GRAZE P3 0.12 0.00; DRIFT P5 P3 12 0.09; PULSE P2 BRANCH 7 0.12,23,ebb,crest,new_moon,1.558423,64.14111,23.339404,12.519486,6,2,4,4,1,2,0,2,short,low,ordinary
rsp_b6cb12a194b36f,P0,SEED P1 PLATE 22; SEED P3 FREE 11; SEED P0 PLATE 30; SEED P5 FREE 11; DRIFT P3 P5 12 0.09; DRIFT P5 P3 5 0.14; GRAZE P3 0.00 0.18; PULSE P1 FREE 7 0.02; PULSE P3 BRANCH 14 0.06; MUTATE P4 0.07 0.11; GRAZE P0 0.05 0.10; SETTLE P5 0.30; PULSE P5 SILT 7 0.02; DRIFT P5 P3 8 0.04; PULSE P0 SILT 14 0.20; SETTLE P1 0.18; DRIFT P0 P0 3 0.00; SETTLE P1 0.10; SPLICE P3 P0 P1 14 0.40 0.10; DRIFT P1 P2 5 0.09; DRIFT P2 P3 8 0.14; PULSE P2 SILT 7 0.06; SPLICE P0 P4 P0 14 0.60 0.00; DRIFT P1 P2 16 0.09; BLEACH P0 0.04 0.00; SPLICE P4 P4 P0 14 0.60 0.00; SPLICE P3 P5 P3 6 0.40 0.05; GRAZE P4 0.00 0.18; GRAZE P4 0.12 0.10; SETTLE P5 0.04; DRIFT P3 P2 12 0.00; MUTATE P4 0.03 0.17; DRIFT P5 P4 5 0.04; SPLICE P0 P1 P3 20 0.60 0.10; SETTLE P3 0.10; DRIFT P2 P5 8 0.09; DRIFT P2 P0 3 0.14; GRAZE P4 0.05 0.04; GRAZE P3 0.00 0.10; PULSE P2 FREE 7 0.02; SPLICE P3 P5 P0 10 0.25 0.10,41,ebb,crest,full_moon,5.899134,35.268875,11.33251,53.398615,11,6,5,6,2,6,1,0,long,low,pulse
rsp_c06a9555076a6b,P1,SEED P0 FREE 15; SEED P5 PLATE 22; SEED P1 FREE 15; SEED P2 BRANCH 7; SPLICE P5 P0 P2 6 0.75 0.00; MUTATE P1 0.13 0.17; DRIFT P0 P2 12 0.14; SETTLE P2 0.18; DRIFT P1 P1 5 0.14; DRIFT P0 P5 5 0.14; SETTLE P2 0.30; SETTLE P1 0.10; PULSE P2 SILT 10 0.06; PULSE P3 FREE 10 0.20; DRIFT P2 P4 16 0.04; DRIFT P3 P4 3 0.14; SETTLE P5 0.10; SPLICE P3 P5 P2 6 0.25 0.05; SPLICE P5 P5 P2 20 0.40 0.00; DRIFT P1 P2 12 0.00; SETTLE P4 0.10; PULSE P3 BRANCH 7 0.20; SETTLE P5 0.04; BLEACH P4 0.00 0.24; SETTLE P5 0.10; GRAZE P2 0.05 0.04; BLEACH P0 0.04 0.24; DRIFT P1 P3 12 0.09; PULSE P0 PLATE 10 0.12; DRIFT P0 P2 12 0.09; PULSE P4 BRANCH 7 0.12; DRIFT P5 P4 12 0.00; GRAZE P4 0.22 0.00; DRIFT P3 P4 5 0.09; SPLICE P2 P5 P0 14 0.40 0.00; SPLICE P2 P0 P3 10 0.40 0.00; SETTLE P2 0.10; SPLICE P4 P0 P2 6 0.75 0.10; BLEACH P2 0.04 0.00; BLEACH P3 0.09 0.06; DRIFT P3 P2 3 0.14; SETTLE P5 0.30,42,ebb,lagoon,full_moon,3.264,0.0,0.0,0.0,11,6,9,2,1,5,4,0,long,low,pulse
rsp_cb078af4149f47,P4,SEED P4 BRANCH 11; SEED P2 FREE 15; DRIFT P2 P3 8 0.09; LIMIT P2 36; MUTATE P3 0.03 0.06; SETTLE P3 0.04; GRAZE P0 0.22 0.00; DRIFT P3 P2 5 0.09; DRIFT P4 P1 12 0.09; BLEACH P5 0.09 0.06; BLEACH P3 0.00 0.00; SPLICE P3 P1 P0 6 0.40 0.05; SPLICE P2 P2 P5 10 0.40 0.00; DRIFT P5 P3 16 0.00; DRIFT P1 P1 3 0.14; DRIFT P2 P4 12 0.00; DRIFT P0 P2 3 0.14; MUTATE P3 0.03 0.17; SETTLE P1 0.10; BLEACH P5 0.16 0.06; MUTATE P1 0.03 0.17; PULSE P4 SILT 14 0.06; MUTATE P3 0.07 0.17; DRIFT P3 P1 8 0.09; DRIFT P4 P5 12 0.14; GRAZE P5 0.05 0.10; DRIFT P1 P0 3 0.09; GRAZE P2 0.05 0.04; MUTATE P2 0.07 0.06; SPLICE P5 P1 P0 14 0.60 0.10; SETTLE P4 0.10; PULSE P2 SILT 10 0.20; MUTATE P1 0.20 0.02; GRAZE P3 0.22 0.04,34,flood,lagoon,quarter,3.257196,1.565397,4.149467,94.285136,10,3,3,4,6,2,3,1,medium,low,bleach
rsp_55c3d45d6d1a48,P3,SEED P0 PLATE 11; SEED P1 FREE 15; SEED P2 FREE 22; DRIFT P1 P0 12 0.09; DRIFT P1 P1 3 0.14; PULSE P2 FREE 7 0.12; BLEACH P2 0.04 0.24; DRIFT P1 P3 8 0.09; PULSE P5 FREE 4 0.12; MUTATE P4 0.07 0.17; SPLICE P0 P0 P5 20 0.75 0.00; SPLICE P2 P2 P4 10 0.60 0.10; DRIFT P2 P3 12 0.04; SPLICE P0 P1 P0 14 0.75 0.10; BLEACH P3 0.16 0.24; DRIFT P5 P2 12 0.14; DRIFT P4 P1 3 0.00; MUTATE P5 0.03 0.02; DRIFT P3 P3 12 0.09; SETTLE P3 0.30; SPLICE P4 P5 P4 14 0.75 0.05; SETTLE P2 0.10; BLEACH P5 0.00 0.13; MUTATE P3 0.13 0.06; DRIFT P2 P4 16 0.04; SPLICE P0 P3 P4 14 0.75 0.00; DRIFT P3 P1 12 0.14; DRIFT P1 P5 5 0.14; GRAZE P3 0.00 0.18; BLEACH P3 0.09 0.13; DRIFT P4 P4 16 0.04; GRAZE P2 0.05 0.10; DRIFT P4 P2 8 0.00; DRIFT P1 P4 16 0.14; DRIFT P5 P3 8 0.04; SPLICE P3 P3 P0 20 0.75 0.05; GRAZE P3 0.00 0.04; DRIFT P0 P2 16 0.04; SETTLE P4 0.10; SPLICE P3 P4 P5 20 0.25 0.05,40,slack,fore_reef,quarter,0.88,0.0,0.0,0.0,15,7,3,3,3,2,4,0,long,empty,bleach
rsp_76d8fddc949a73,P2,SEED P0 PLATE 22; SEED P5 BRANCH 22; PULSE P1 FREE 10 0.02; SPLICE P5 P4 P5 14 0.25 0.10; SPLICE P4 P5 P1 10 0.25 0.05; PULSE P5 FREE 10 0.12; MUTATE P2 0.20 0.17; PULSE P1 BRANCH 4 0.20; DRIFT P5 P3 5 0.00; GRAZE P5 0.12 0.10; SETTLE P3 0.04; BLEACH P2 0.00 0.00; SETTLE P5 0.18; SETTLE P0 0.04; BLEACH P3 0.09 0.13; PULSE P2 BRANCH 7 0.02; PULSE P0 FREE 7 0.20; BLEACH P4 0.00 0.13; BLEACH P4 0.16 0.06; SPLICE P1 P1 P0 14 0.25 0.05; SETTLE P2 0.10; DRIFT P5 P0 8 0.14; DRIFT P3 P5 8 0.09; DRIFT P5 P2 5 0.14; GRAZE P0 0.22 0.18; PULSE P4 PLATE 4 0.02; SPLICE P1 P0 P2 20 0.75 0.00; SPLICE P2 P3 P0 6 0.25 0.10; DRIFT P2 P2 3 0.04; PULSE P0 PLATE 4 0.12; SPLICE P2 P2 P1 14 0.40 0.00,31,flood,crest,quarter,2.796248,41.458393,3.800159,54.741448,5,6,4,2,1,7,4,0,medium,low,pulse
rsp_9ee26b2af960be,P1,SEED P3 FREE 22; SEED P0 BRANCH 15; SEED P2 FREE 11; SEED P4 PLATE 15; SPLICE P0 P5 P0 20 0.25 0.10; SETTLE P0 0.30; BLEACH P1 0.00 0.06; SETTLE P3 0.10; DRIFT P3 P4 8 0.14; GRAZE P4 0.22 0.00; DRIFT P2 P2 5 0.14; PULSE P0 PLATE 4 0.06; SPLICE P2 P1 P3 14 0.25 0.05; BLEACH P5 0.04 0.00; MUTATE P3 0.13 0.17; SETTLE P0 0.04; BLEACH P4 0.00 0.06; SPLICE P4 P5 P0 6 0.60 0.10; GRAZE P3 0.12 0.00; GRAZE P3 0.12 0.04; DRIFT P0 P4 16 0.04; DRIFT P3 P4 12 0.00; DRIFT P4 P2 16 0.14; MUTATE P2 0.20 0.06; MUTATE P4 0.03 0.17; DRIFT P1 P4 16 0.00; GRAZE P5 0.22 0.10; MUTATE P2 0.07 0.11; BLEACH P1 0.00 0.06; DRIFT P5 P2 16 0.09; SETTLE P2 0.04; BLEACH P4 0.00 0.06; DRIFT P3 P0 8 0.04; DRIFT P4 P3 3 0.09; BLEACH P0 0.16 0.24; MUTATE P1 0.07 0.11; GRAZE P1 0.12 0.18; SPLICE P4 P5 P3 10 0.40 0.00; BLEACH P5 0.16 0.24; DRIFT P2 P1 8 0.09; SETTLE P1 0.30; BLEACH P2 0.16 0.06,42,ebb,lagoon,new_moon,1.797852,10.862964,26.470023,62.667013,10,4,5,5,5,1,8,0,long,low,bleach
rsp_bc88468cecebe4,P5,SEED P4 PLATE 22; SEED P2 PLATE 30; GRAZE P1 0.05 0.04; DRIFT P4 P2 16 0.04; SPLICE P4 P2 P5 14 0.75 0.00; PULSE P2 BRANCH 7 0.20; SETTLE P5 0.10; DRIFT P2 P3 16 0.14; GRAZE P3 0.00 0.10; DRIFT P2 P5 12 0.14; MUTATE P5 0.07 0.11; PULSE P3 FREE 10 0.12; MUTATE P0 0.20 0.06; BLEACH P4 0.16 0.13; SPLICE P3 P4 P5 10 0.40 0.00; DRIFT P5 P1 16 0.00; GRAZE P3 0.05 0.00; SETTLE P1 0.18; PULSE P0 FREE 10 0.06; MUTATE P0 0.03 0.17; BLEACH P3 0.04 0.06; DRIFT P3 P4 5 0.09; DRIFT P4 P0 5 0.00; DRIFT P0 P3 12 0.04,24,slack,lagoon,full_moon,7.28,0.0,0.0,0.0,7,2,2,3,3,3,2,0,short,low,pulse
rsp_57ecf45468711a,P2,SEED P0 PLATE 11; SEED P2 PLATE 22; SETTLE P0 0.04; DRIFT P0 P4 8 0.14; DRIFT P0 P5 5 0.00; DRIFT P5 P1 12 0.04; PULSE P3 PLATE 14 0.06; SETTLE P2 0.10; GRAZE P0 0.05 0.04; PULSE P5 PLATE 4 0.20; MUTATE P0 0.07 0.17; PULSE P2 FREE 7 0.06; DRIFT P2 P4 8 0.04; DRIFT P3 P4 3 0.00; SPLICE P5 P4 P0 14 0.60 0.00; SETTLE P4 0.04; SETTLE P0 0.18; BLEACH P4 0.00 0.06; DRIFT P1 P2 12 0.09; SPLICE P0 P0 P1 20 0.60 0.00; DRIFT P0 P3 12 0.04; SPLICE P4 P5 P0 14 0.75 0.05; GRAZE P2 0.12 0.18; PULSE P3 BRANCH 4 0.06; BLEACH P0 0.16 0.13; SPLICE P2 P1 P2 10 0.60 0.10; GRAZE P4 0.22 0.00,27,ebb,lagoon,full_moon,4.06099,5.515333,75.439357,19.04531,7,4,4,3,1,4,2,0,medium,low,pulse
rsp_35357fcba13fbd,P1,SEED P3 FREE 7; SEED P0 PLATE 7; SEED P1 BRANCH 7; MUTATE P1 0.13 0.06; SPLICE P1 P2 P3 14 0.25 0.05; GRAZE P4 0.12 0.04; PULSE P4 BRANCH 7 0.02; GRAZE P0 0.05 0.00; SETTLE P3 0.10; SETTLE P4 0.18; PULSE P1 BRANCH 7 0.20; DRIFT P2 P2 12 0.09; SPLICE P2 P0 P2 10 0.75 0.10; PULSE P3 FREE 10 0.12; SPLICE P4 P5 P4 14 0.75 0.05; BLEACH P1 0.09 0.13; GRAZE P2 0.00 0.18; PULSE P0 BRANCH 14 0.12; MUTATE P0 0.13 0.17; DRIFT P0 P0 16 0.04; DRIFT P0 P5 5 0.14; SPLICE P5 P5 P4 6 0.75 0.00; SPLICE P4 P3 P4 14 0.60 0.00; SETTLE P3 0.04; GRAZE P2 0.22 0.04; MUTATE P5 0.03 0.11; MUTATE P3 0.03 0.02; PULSE P4 FREE 7 0.02; GRAZE P4 0.12 0.10; LIMIT P4 36; MUTATE P4 0.13 0.11; DRIFT P5 P5 3 0.14,32,slack,crest,quarter,7.297536,77.665666,3.188498,19.145836,4,5,3,5,5,5,1,1,medium,low,pulse
rsp_f0327bdaf78420,P3,SEED P0 FREE 7; SEED P4 FREE 22; SEED P3 PLATE 11; MUTATE P5 0.13 0.06; DRIFT P0 P0 12 0.00; DRIFT P4 P4 12 0.04; DRIFT P3 P5 8 0.14; BLEACH P2 0.09 0.06; SETTLE P3 0.04; DRIFT P4 P5 16 0.04; LIMIT P0 26; MUTATE P5 0.03 0.17; GRAZE P4 0.22 0.18; DRIFT P0 P0 12 0.09; SETTLE P4 0.30; MUTATE P4 0.13 0.11; PULSE P0 BRANCH 4 0.20; SETTLE P5 0.04; GRAZE P4 0.12 0.04; DRIFT P5 P0 3 0.14; PULSE P3 FREE 4 0.06; DRIFT P4 P3 8 0.04; DRIFT P3 P4 12 0.00; GRAZE P0 0.22 0.00; GRAZE P2 0.12 0.10,25,ebb,fore_reef,quarter,1.1,0.0,0.0,0.0,8,0,3,4,3,2,1,1,short,low,ordinary
rsp_8bbcec016e8ae3,P2,SEED P1 FREE 15; SEED P0 PLATE 7; BLEACH P5 0.04 0.24; PULSE P3 PLATE 10 0.20; MUTATE P1 0.03 0.02; MUTATE P5 0.13 0.17; PULSE P2 FREE 7 0.02; BLEACH P1 0.16 0.06; MUTATE P1 0.13 0.11; PULSE P5 SILT 14 0.20; SPLICE P3 P3 P0 6 0.60 0.05; DRIFT P2 P1 8 0.09; PULSE P3 SILT 7 0.20; SETTLE P3 0.10; GRAZE P0 0.12 0.10; BLEACH P4 0.16 0.06; MUTATE P0 0.03 0.17; SPLICE P0 P3 P1 6 0.75 0.10; DRIFT P3 P2 12 0.09; GRAZE P0 0.05 0.04; SPLICE P1 P5 P2 14 0.60 0.00; PULSE P5 FREE 10 0.02; PULSE P2 BRANCH 4 0.20; PULSE P0 SILT 4 0.20; DRIFT P0 P0 5 0.04; GRAZE P5 0.05 0.00; SPLICE P1 P1 P4 6 0.40 0.00; LIMIT P0 52; LIMIT P2 36; SPLICE P1 P1 P4 6 0.25 0.05; GRAZE P5 0.05 0.04,31,flood,crest,full_moon,10.563188,32.352952,10.126275,57.520773,3,5,1,4,4,7,3,2,medium,low,pulse
rsp_f8e68f48bfcc27,P0,SEED P4 BRANCH 7; SEED P1 FREE 11; SEED P2 FREE 30; SEED P0 PLATE 22; SPLICE P4 P5 P4 6 0.40 0.00; DRIFT P2 P5 16 0.14; MUTATE P2 0.13 0.17; SETTLE P4 0.18; DRIFT P4 P5 12 0.14; DRIFT P5 P1 16 0.04; MUTATE P5 0.03 0.17; BLEACH P0 0.09 0.13; DRIFT P0 P3 3 0.00; GRAZE P4 0.12 0.10; BLEACH P4 0.00 0.06; SETTLE P0 0.10; BLEACH P2 0.09 0.24; LIMIT P0 26; GRAZE P2 0.12 0.10; GRAZE P2 0.12 0.00; MUTATE P1 0.13 0.17; DRIFT P1 P5 16 0.09; GRAZE P2 0.00 0.00; PULSE P4 PLATE 10 0.12; BLEACH P1 0.00 0.13; SPLICE P4 P5 P1 20 0.75 0.05; PULSE P1 SILT 4 0.02; MUTATE P2 0.03 0.02; PULSE P0 PLATE 7 0.06; DRIFT P2 P0 5 0.14; PULSE P4 PLATE 7 0.02; GRAZE P5 0.12 0.04; SETTLE P0 0.10; GRAZE P0 0.22 0.04,34,ebb,fore_reef,full_moon,10.612304,2.437516,34.972685,62.589799,6,2,3,6,4,4,4,1,medium,low,pulse
rsp_3f4bd227818172,P3,SEED P3 FREE 15; SEED P4 FREE 11; BLEACH P2 0.09 0.06; GRAZE P2 0.22 0.00; SPLICE P4 P2 P5 6 0.75 0.00; SPLICE P3 P0 P5 10 0.40 0.00; MUTATE P1 0.13 0.17; PULSE P5 SILT 4 0.20; DRIFT P3 P0 12 0.14; SETTLE P2 0.18; SPLICE P2 P4 P2 10 0.75 0.00; PULSE P2 BRANCH 10 0.06; SPLICE P2 P5 P1 14 0.60 0.10; MUTATE P4 0.07 0.06; SPLICE P1 P4 P2 10 0.60 0.00; MUTATE P2 0.20 0.06; MUTATE P0 0.20 0.02; DRIFT P0 P1 8 0.14; BLEACH P3 0.16 0.13; SPLICE P4 P5 P2 10 0.75 0.05; PULSE P5 SILT 14 0.12; BLEACH P0 0.09 0.24; MUTATE P2 0.20 0.11; PULSE P0 BRANCH 10 0.06; DRIFT P0 P3 12 0.04,25,slack,lagoon,quarter,12.622587,76.201567,7.758747,16.039687,3,6,1,1,5,4,3,0,short,mid,pulse
rsp_3d0647b13f08c0,P5,SEED P5 PLATE 7; SEED P1 PLATE 11; SEED P0 FREE 22; SETTLE P5 0.30; PULSE P2 PLATE 10 0.12; LIMIT P5 18; DRIFT P5 P3 16 0.04; DRIFT P1 P5 3 0.14; DRIFT P2 P0 3 0.14; DRIFT P1 P1 8 0.09; BLEACH P4 0.00 0.06; BLEACH P3 0.04 0.13; GRAZE P4 0.05 0.00; SETTLE P3 0.30; PULSE P5 BRANCH 4 0.02; DRIFT P1 P0 3 0.09; DRIFT P5 P3 3 0.04; PULSE P3 BRANCH 14 0.06; PULSE P3 BRANCH 10 0.20; MUTATE P3 0.07 0.06; MUTATE P2 0.07 0.06; DRIFT P3 P2 5 0.04; SPLICE P2 P1 P4 14 0.40 0.05; GRAZE P4 0.12 0.10; PULSE P4 PLATE 7 0.02,25,flood,lagoon,quarter,3.105869,75.304517,7.818007,16.877476,7,1,2,2,2,5,2,1,short,low,pulse
rsp_1ae041326bac32,P5,SEED P0 BRANCH 11; SEED P1 FREE 7; SEED P5 FREE 11; SEED P4 BRANCH 11; SETTLE P4 0.30; SETTLE P4 0.10; SETTLE P0 0.30; DRIFT P0 P2 8 0.09; MUTATE P5 0.20 0.11; GRAZE P2 0.12 0.00; PULSE P5 FREE 7 0.06; GRAZE P5 0.12 0.04; SPLICE P1 P2 P0 20 0.40 0.05; GRAZE P0 0.00 0.00; SPLICE P4 P1 P3 14 0.60 0.05; PULSE P2 SILT 4 0.12; GRAZE P5 0.00 0.00; DRIFT P1 P1 12 0.00; SPLICE P0 P5 P2 20 0.40 0.10; PULSE P4 BRANCH 4 0.20; BLEACH P4 0.04 0.24; SETTLE P5 0.10; MUTATE P1 0.07 0.11; DRIFT P4 P4 12 0.04; GRAZE P5 0.00 0.18; DRIFT P4 P1 3 0.14; PULSE P0 SILT 14 0.12; SPLICE P2 P3 P0 6 0.40 0.05; DRIFT P4 P2 3 0.09,29,slack,fore_reef,full_moon,14.442751,2.780579,2.803537,94.415884,5,4,4,5,2,4,1,0,medium,mid,pulse
rsp_eeb447ef9cb35b,P5,SEED P4 PLATE 7; SEED P5 PLATE 7; SEED P1 FREE 7; SEED P2 PLATE 7; SPLICE P5 P1 P0 6 0.75 0.10; DRIFT P4 P0 8 0.04; DRIFT P1 P2 16 0.09; BLEACH P1 0.00 0.06; GRAZE P3 0.22 0.04; DRIFT P0 P1 5 0.09; GRAZE P0 0.22 0.00; BLEACH P5 0.16 0.24; SPLICE P1 P1 P0 20 0.60 0.05; LIMIT P0 26; GRAZE P5 0.00 0.00; MUTATE P2 0.20 0.06; DRIFT P5 P0 3 0.04; GRAZE P1 0.05 0.18; PULSE P3 BRANCH 7 0.06; DRIFT P1 P5 5 0.04; BLEACH P4 0.04 0.00; DRIFT P2 P0 5 0.00; SPLICE P2 P2 P0 6 0.60 0.00; SETTLE P5 0.30; DRIFT P3 P3 3 0.00; SPLICE P2 P3 P1 14 0.75 0.05; DRIFT P3 P4 16 0.14,27,slack,lagoon,quarter,2.626736,3.249036,80.69771,16.053254,8,4,1,4,1,1,3,1,medium,low,bleach
